id,affectedbywaitstop,arrivaldeparturetime,directionid,predictedtime,predictionaccuracymsecs,predictionreadtime,predictionsource,routeid,routeshortname,stopid,tripid,vehicleid,horizon,error,date,Color indicator,horizon seconds
80856,FALSE,10/07/17 11:56,1,10/07/17 11:57,-101306,10/07/17 11:29,Transitime,2,2,512,278260,2930,00:26:25,-2,10/07/17,0,1585
16666,FALSE,10/07/17 10:06,1,10/07/17 10:06,-25604,10/07/17 10:04,Transitime,2,2,478,278263,2928,00:02:02,0,10/07/17,0,122
80857,FALSE,10/07/17 11:56,1,10/07/17 11:54,83345,10/07/17 11:42,Transitime,2,2,512,278260,2930,00:13:53,1,10/07/17,0,833
46629,FALSE,10/07/17 10:58,1,10/07/17 11:00,-153486,10/07/17 10:51,Transitime,2,2,513,278262,1008,00:07:19,-3,10/07/17,0,439
20056,FALSE,10/07/17 10:10,0,10/07/17 10:11,-18153,10/07/17 10:08,Transitime,2,2,937,278218,1008,00:02:29,0,10/07/17,0,149
20057,TRUE,10/07/17 10:11,1,10/07/17 10:25,-837762,10/07/17 10:04,Transitime,2,2,6497,278262,1008,00:06:42,-14,10/07/17,0,402
83390,FALSE,10/07/17 11:58,1,10/07/17 11:59,-55408,10/07/17 11:33,Transitime,2,2,517,278260,2930,00:24:26,-1,10/07/17,0,1466
84810,FALSE,10/07/17 12:03,1,10/07/17 11:58,288392,10/07/17 11:42,Transitime,2,2,521,278260,2930,00:21:10,5,10/07/17,0,1270
20201,FALSE,10/07/17 10:11,0,10/07/17 10:10,28000,10/07/17 10:08,Transitime,2,2,7617,278217,1508,00:02:32,0,10/07/17,0,152
20202,FALSE,10/07/17 10:11,0,10/07/17 10:10,13809,10/07/17 10:08,Transitime,2,2,427,278217,1508,00:02:38,0,10/07/17,0,158
48258,FALSE,10/07/17 11:00,1,10/07/17 10:47,784945,10/07/17 10:46,Transitime,2,2,6902,278261,1508,00:13:43,13,10/07/17,0,823
48692,FALSE,10/07/17 11:01,1,10/07/17 11:01,-15455,10/07/17 10:59,Transitime,2,2,887,278261,1508,00:01:24,0,10/07/17,0,84
20674,FALSE,10/07/17 10:12,1,10/07/17 10:14,-122033,10/07/17 10:08,Transitime,2,2,6935,278263,2928,00:03:49,-2,10/07/17,0,229
20675,FALSE,10/07/17 10:11,1,10/07/17 10:12,-37979,10/07/17 10:08,Transitime,2,2,4496,278263,2928,00:03:08,-1,10/07/17,0,188
21878,FALSE,10/07/17 10:13,0,10/07/17 10:13,7509,10/07/17 10:12,Transitime,2,2,433,278217,1508,00:00:33,0,10/07/17,0,33
86762,FALSE,10/07/17 12:06,1,10/07/17 12:05,36771,10/07/17 12:03,Transitime,2,2,525,278260,2930,00:02:52,1,10/07/17,0,172
86763,FALSE,10/07/17 12:04,1,10/07/17 12:01,178931,10/07/17 11:50,Transitime,2,2,523,278260,2930,00:14:13,3,10/07/17,0,853
22187,FALSE,10/07/17 10:13,1,10/07/17 10:19,-356743,10/07/17 10:12,Transitime,2,2,7470,278264,2930,00:00:17,-6,10/07/17,0,17
22188,TRUE,10/07/17 10:13,0,10/07/17 10:25,-699673,10/07/17 10:12,Transitime,2,2,6968,278216,2930,00:00:29,-12,10/07/17,0,29
87705,FALSE,10/07/17 12:06,1,10/07/17 12:07,-22937,10/07/17 12:07,Transitime,2,2,7852,278260,2930,23:59:38,0,10/07/17,0,-22
24478,FALSE,10/07/17 10:17,0,10/07/17 10:18,-53348,10/07/17 10:04,Transitime,2,2,442,278217,1508,00:13:05,-1,10/07/17,0,785
25917,FALSE,10/07/17 10:20,0,10/07/17 10:18,67540,10/07/17 10:16,Transitime,2,2,445,278217,1508,00:03:13,1,10/07/17,0,193
25918,FALSE,10/07/17 10:20,0,10/07/17 10:19,40026,10/07/17 10:16,Transitime,2,2,446,278217,1508,00:03:17,1,10/07/17,0,197
133014,FALSE,10/07/17 13:30,0,10/07/17 13:31,-99270,10/07/17 13:03,Transitime,2,2,461,278211,2928,00:26:17,-2,10/07/17,0,1577
49529,FALSE,,1,10/07/17 10:47,0,10/07/17 10:33,Transitime,2,2,504,278263,1306,13:26:25,0,30/12/99,Err:502,-3708844415
25921,FALSE,10/07/17 10:20,0,10/07/17 10:21,-95969,10/07/17 10:04,Transitime,2,2,448,278217,1508,00:15:56,-2,10/07/17,0,956
25922,FALSE,10/07/17 10:20,0,10/07/17 10:22,-117270,10/07/17 10:04,Transitime,2,2,4482,278217,1508,00:15:58,-2,10/07/17,0,958
49530,FALSE,,1,10/07/17 10:45,0,10/07/17 10:33,Transitime,2,2,501,278263,1306,13:26:25,0,30/12/99,Err:502,-3708844415
26955,FALSE,10/07/17 10:23,0,10/07/17 10:25,-121303,10/07/17 10:08,Transitime,2,2,454,278217,1508,00:14:36,-2,10/07/17,0,876
27232,FALSE,10/07/17 10:21,1,10/07/17 10:19,115635,10/07/17 10:04,Transitime,2,2,501,278263,2928,00:17:24,2,10/07/17,0,1044
27233,FALSE,10/07/17 10:21,1,10/07/17 10:20,67294,10/07/17 10:16,Transitime,2,2,501,278263,2928,00:04:53,1,10/07/17,0,293
50081,TRUE,10/07/17 11:04,0,10/07/17 11:02,111007,10/07/17 10:46,Transitime,2,2,414,278215,2928,00:17:46,2,10/07/17,0,1066
27246,FALSE,10/07/17 10:23,1,10/07/17 10:23,-5129,10/07/17 10:16,Transitime,2,2,505,278263,2928,00:06:10,0,10/07/17,0,370
90260,FALSE,10/07/17 12:11,1,10/07/17 12:08,149861,10/07/17 11:50,Transitime,2,2,4648,278260,2930,00:20:46,2,10/07/17,0,1246
28615,FALSE,10/07/17 10:23,0,10/07/17 10:25,-140279,10/07/17 10:08,Transitime,2,2,455,278217,1508,00:14:57,-2,10/07/17,0,897
29302,FALSE,10/07/17 10:28,0,10/07/17 10:26,94356,10/07/17 10:21,Transitime,2,2,462,278217,1508,00:06:58,2,10/07/17,0,418
30090,FALSE,10/07/17 10:28,0,10/07/17 10:26,82207,10/07/17 10:21,Transitime,2,2,463,278217,1508,00:07:12,1,10/07/17,0,432
30091,FALSE,10/07/17 10:29,0,10/07/17 10:28,30522,10/07/17 10:16,Transitime,2,2,464,278217,1508,00:12:13,1,10/07/17,0,733
30092,FALSE,10/07/17 10:29,0,10/07/17 10:27,95107,10/07/17 10:21,Transitime,2,2,464,278217,1508,00:08:02,2,10/07/17,0,482
90710,TRUE,10/07/17 12:11,1,10/07/17 12:08,194339,10/07/17 11:46,Transitime,2,2,480,278259,2928,00:25:17,3,10/07/17,0,1517
90814,FALSE,10/07/17 12:12,1,10/07/17 12:09,143921,10/07/17 11:46,Transitime,2,2,541,278260,2930,00:25:43,2,10/07/17,0,1543
30230,FALSE,10/07/17 10:29,1,10/07/17 10:24,298721,10/07/17 10:12,Transitime,2,2,514,278263,2928,00:16:55,5,10/07/17,0,1015
30231,FALSE,10/07/17 10:29,1,10/07/17 10:29,-11784,10/07/17 10:21,Transitime,2,2,514,278263,2928,00:08:44,0,10/07/17,0,524
90815,FALSE,10/07/17 12:12,1,10/07/17 12:12,-29944,10/07/17 12:03,Transitime,2,2,541,278260,2930,00:09:03,0,10/07/17,0,543
31942,FALSE,10/07/17 10:30,0,10/07/17 10:30,11498,10/07/17 10:16,Transitime,2,2,6937,278217,1508,00:13:37,0,10/07/17,0,817
53889,TRUE,10/07/17 11:12,0,10/07/17 11:09,179014,10/07/17 10:46,Transitime,2,2,7617,278215,2928,00:25:43,3,10/07/17,0,1543
32965,FALSE,10/07/17 10:32,0,10/07/17 10:31,64463,10/07/17 10:25,Transitime,2,2,466,278217,1508,00:06:57,1,10/07/17,0,417
33565,FALSE,,1,10/07/17 10:18,0,10/07/17 10:16,Transitime,2,2,886,278263,1306,13:43:08,0,30/12/99,Err:502,-3708843412
53890,TRUE,10/07/17 11:12,0,10/07/17 11:09,170410,10/07/17 10:42,Transitime,2,2,427,278215,2928,00:29:57,3,10/07/17,0,1797
54513,FALSE,,1,10/07/17 10:58,0,10/07/17 10:29,Transitime,2,2,7852,278263,1306,13:30:33,0,30/12/99,Err:502,-3708844167
90816,FALSE,10/07/17 12:11,1,10/07/17 12:12,-29703,10/07/17 12:03,Transitime,2,2,538,278260,2930,00:08:36,0,10/07/17,0,516
91261,TRUE,10/07/17 12:13,1,10/07/17 12:09,208736,10/07/17 11:42,Transitime,2,2,482,278259,2928,00:30:46,3,10/07/17,0,1846
33676,FALSE,10/07/17 10:33,0,10/07/17 10:32,18776,10/07/17 10:04,Transitime,2,2,468,278217,1508,00:28:44,0,10/07/17,0,1724
33677,FALSE,10/07/17 10:33,0,10/07/17 10:32,30986,10/07/17 10:12,Transitime,2,2,468,278217,1508,00:20:13,1,10/07/17,0,1213
33678,FALSE,10/07/17 10:34,0,10/07/17 10:36,-116554,10/07/17 10:33,Transitime,2,2,4027,278217,1508,00:01:23,-2,10/07/17,0,83
33679,FALSE,10/07/17 10:35,0,10/07/17 10:38,-147430,10/07/17 10:33,Transitime,2,2,4486,278217,1508,00:01:57,-2,10/07/17,0,117
91263,FALSE,10/07/17 12:13,1,10/07/17 12:12,56591,10/07/17 12:11,Transitime,2,2,482,278259,2928,00:01:31,1,10/07/17,0,91
33827,TRUE,10/07/17 10:35,0,10/07/17 10:34,57102,10/07/17 10:12,Transitime,2,2,418,278216,2930,00:22:41,1,10/07/17,0,1361
33982,FALSE,10/07/17 10:36,1,10/07/17 10:37,-92294,10/07/17 10:29,Transitime,2,2,475,278262,1008,00:06:42,-2,10/07/17,0,402
56712,FALSE,10/07/17 11:20,1,10/07/17 11:02,1073610,10/07/17 10:42,Transitime,2,2,6925,278261,1508,00:37:19,18,10/07/17,0,2239
56855,FALSE,,1,10/07/17 11:03,0,10/07/17 10:42,Transitime,2,2,495,278261,1508,13:17:09,0,30/12/99,Err:502,-3708844971
33999,FALSE,10/07/17 10:34,1,10/07/17 10:35,-106117,10/07/17 10:33,Transitime,2,2,888,278262,1008,00:00:34,-2,10/07/17,0,34
34000,FALSE,10/07/17 10:35,1,10/07/17 10:19,981333,10/07/17 10:12,Transitime,2,2,473,278262,1008,00:22:43,16,10/07/17,0,1363
57672,FALSE,10/07/17 11:21,1,10/07/17 11:20,90089,10/07/17 11:16,Transitime,2,2,495,278261,1508,00:04:39,2,10/07/17,0,279
58697,FALSE,10/07/17 11:22,0,10/07/17 11:21,74285,10/07/17 11:04,Transitime,2,2,447,278215,2928,00:18:30,1,10/07/17,0,1110
58995,FALSE,10/07/17 11:22,1,10/07/17 11:22,26723,10/07/17 11:21,Transitime,2,2,497,278261,1508,00:01:37,0,10/07/17,0,97
34650,FALSE,10/07/17 10:33,1,10/07/17 10:30,214658,10/07/17 10:08,Transitime,2,2,523,278263,2928,00:25:31,4,10/07/17,0,1531
34651,FALSE,10/07/17 10:34,1,10/07/17 10:28,344596,10/07/17 10:12,Transitime,2,2,524,278263,2928,00:21:30,6,10/07/17,0,1290
34652,FALSE,10/07/17 10:35,1,10/07/17 10:34,67861,10/07/17 10:29,Transitime,2,2,7852,278263,2928,00:06:02,1,10/07/17,0,362
34921,FALSE,,1,10/07/17 10:21,0,10/07/17 10:21,Transitime,2,2,476,278262,1008,13:38:57,0,30/12/99,Err:502,-3708843663
34922,FALSE,,1,10/07/17 10:20,0,10/07/17 10:12,Transitime,2,2,473,278263,1306,13:47:09,0,30/12/99,Err:502,-3708843171
46344,FALSE,10/07/17 10:57,0,10/07/17 10:44,753947,10/07/17 10:21,Transitime,2,2,462,278216,2930,00:36:23,13,10/07/17,0,2183
46345,FALSE,10/07/17 10:57,0,10/07/17 10:58,-95512,10/07/17 10:42,Transitime,2,2,461,278216,2930,00:14:30,-2,10/07/17,0,870
46877,FALSE,10/07/17 10:57,0,10/07/17 10:45,749656,10/07/17 10:21,Transitime,2,2,463,278216,2930,00:36:45,12,10/07/17,0,2205
46878,FALSE,10/07/17 10:57,0,10/07/17 10:45,749656,10/07/17 10:29,Transitime,2,2,463,278216,2930,00:28:21,12,10/07/17,0,1701
47517,TRUE,10/07/17 10:58,0,10/07/17 10:56,113677,10/07/17 10:42,Transitime,2,2,7469,278215,2928,00:15:57,2,10/07/17,0,957
133750,FALSE,,1,10/07/17 13:14,0,10/07/17 13:03,Transitime,2,2,480,278257,1215,10:56:04,0,30/12/99,Err:502,-3708853436
135599,FALSE,10/07/17 13:34,0,10/07/17 13:33,58537,10/07/17 13:33,Transitime,2,2,4480,278210,1008,00:01:13,1,10/07/17,0,73
48805,FALSE,10/07/17 11:00,0,10/07/17 10:48,753507,10/07/17 10:25,Transitime,2,2,466,278216,2930,00:35:30,13,10/07/17,0,2130
48808,FALSE,10/07/17 10:58,0,10/07/17 10:45,753526,10/07/17 10:21,Transitime,2,2,464,278216,2930,00:37:27,13,10/07/17,0,2247
49531,FALSE,,1,10/07/17 10:45,0,10/07/17 10:29,Transitime,2,2,500,278263,1306,13:30:33,0,30/12/99,Err:502,-3708844167
135600,TRUE,10/07/17 13:35,0,10/07/17 13:31,224469,10/07/17 13:12,Transitime,2,2,414,278210,1008,00:23:06,4,10/07/17,0,1386
83667,FALSE,10/07/17 12:02,0,10/07/17 12:01,72997,10/07/17 11:46,Transitime,2,2,6936,278214,1008,00:15:45,1,10/07/17,0,945
51082,FALSE,10/07/17 11:06,1,10/07/17 11:01,290113,10/07/17 10:38,Transitime,2,2,4499,278262,1008,00:27:52,5,10/07/17,0,1672
51084,FALSE,10/07/17 11:07,1,10/07/17 11:02,331523,10/07/17 10:59,Transitime,2,2,523,278262,1008,00:07:52,6,10/07/17,0,472
51235,FALSE,10/07/17 11:08,1,10/07/17 11:06,109082,10/07/17 10:55,Transitime,2,2,479,278261,1508,00:12:43,2,10/07/17,0,763
51238,FALSE,10/07/17 11:06,1,10/07/17 11:04,104949,10/07/17 10:55,Transitime,2,2,476,278261,1508,00:10:49,2,10/07/17,0,649
51494,TRUE,10/07/17 11:06,0,10/07/17 11:05,67808,10/07/17 10:46,Transitime,2,2,7616,278215,2928,00:19:21,1,10/07/17,0,1161
135608,FALSE,10/07/17 13:35,0,10/07/17 13:35,24128,10/07/17 13:33,Transitime,2,2,414,278210,1008,00:02:26,0,10/07/17,0,146
87321,FALSE,,1,10/07/17 11:48,0,10/07/17 11:21,Transitime,2,2,7852,278260,2930,12:38:57,0,30/12/99,Err:502,-3708847263
87323,FALSE,,1,10/07/17 11:50,0,10/07/17 11:21,Transitime,2,2,528,278260,2930,12:38:57,0,30/12/99,Err:502,-3708847263
88391,FALSE,10/07/17 12:09,0,10/07/17 12:08,37592,10/07/17 12:03,Transitime,2,2,4487,278214,1008,00:06:03,1,10/07/17,0,363
88392,FALSE,10/07/17 12:08,0,10/07/17 12:09,-44407,10/07/17 11:50,Transitime,2,2,4486,278214,1008,00:18:02,-1,10/07/17,0,1082
55187,FALSE,10/07/17 11:17,1,10/07/17 11:15,97456,10/07/17 11:08,Transitime,2,2,6935,278261,1508,00:08:36,2,10/07/17,0,516
55767,FALSE,10/07/17 11:17,1,10/07/17 11:12,311088,10/07/17 10:42,Transitime,2,2,4898,278262,1008,00:34:58,5,10/07/17,0,2098
55768,FALSE,10/07/17 11:17,1,10/07/17 11:13,246988,10/07/17 10:51,Transitime,2,2,541,278262,1008,00:26:24,4,10/07/17,0,1584
89303,FALSE,10/07/17 12:10,0,10/07/17 12:13,-187200,10/07/17 12:07,Transitime,2,2,429,278213,1508,00:03:28,-3,10/07/17,0,208
135610,TRUE,10/07/17 13:36,0,10/07/17 13:33,180951,10/07/17 13:12,Transitime,2,2,418,278210,1008,00:24:09,3,10/07/17,0,1449
135611,FALSE,,1,10/07/17 13:21,0,10/07/17 13:20,Transitime,2,2,476,278256,2930,10:39:26,0,30/12/99,Err:502,-3708854434
90261,FALSE,10/07/17 12:11,1,10/07/17 12:11,4884,10/07/17 12:03,Transitime,2,2,4648,278260,2930,00:08:13,0,10/07/17,0,493
90711,FALSE,10/07/17 12:11,1,10/07/17 12:00,652345,10/07/17 11:54,Transitime,2,2,480,278259,2928,00:16:49,11,10/07/17,0,1009
91262,FALSE,10/07/17 12:13,1,10/07/17 12:12,12867,10/07/17 12:07,Transitime,2,2,482,278259,2928,00:05:44,0,10/07/17,0,344
58247,TRUE,10/07/17 11:21,0,10/07/17 11:17,238749,10/07/17 10:55,Transitime,2,2,443,278215,2928,00:26:21,4,10/07/17,0,1581
58248,FALSE,10/07/17 11:21,0,10/07/17 11:19,164891,10/07/17 11:04,Transitime,2,2,443,278215,2928,00:17:47,3,10/07/17,0,1067
58249,FALSE,10/07/17 11:21,0,10/07/17 11:21,41015,10/07/17 11:12,Transitime,2,2,443,278215,2928,00:09:02,1,10/07/17,0,542
58987,FALSE,10/07/17 11:22,1,10/07/17 11:18,257547,10/07/17 11:08,Transitime,2,2,497,278261,1508,00:13:51,4,10/07/17,0,831
58994,FALSE,10/07/17 11:22,1,10/07/17 11:20,120304,10/07/17 11:12,Transitime,2,2,497,278261,1508,00:09:47,2,10/07/17,0,587
58996,FALSE,10/07/17 11:22,1,10/07/17 11:09,836865,10/07/17 10:46,Transitime,2,2,498,278261,1508,00:36:05,14,10/07/17,0,2165
58997,FALSE,10/07/17 11:22,1,10/07/17 11:19,191403,10/07/17 11:04,Transitime,2,2,498,278261,1508,00:18:51,3,10/07/17,0,1131
58998,FALSE,10/07/17 11:23,1,10/07/17 11:14,569058,10/07/17 10:51,Transitime,2,2,500,278261,1508,00:32:35,9,10/07/17,0,1955
59117,FALSE,10/07/17 11:23,0,10/07/17 11:22,87055,10/07/17 11:04,Transitime,2,2,4482,278215,2928,00:19:30,1,10/07/17,0,1170
59118,FALSE,10/07/17 11:23,0,10/07/17 11:24,-59581,10/07/17 11:21,Transitime,2,2,4482,278215,2928,00:02:35,-1,10/07/17,0,155
59119,TRUE,10/07/17 11:24,0,10/07/17 11:21,197325,10/07/17 10:55,Transitime,2,2,449,278215,2928,00:28:57,3,10/07/17,0,1737
59463,FALSE,,0,10/07/17 11:06,0,10/07/17 10:38,Transitime,2,2,4486,278216,2930,13:21:45,0,30/12/99,Err:502,-3708844695
59464,FALSE,,0,10/07/17 11:07,0,10/07/17 11:04,Transitime,2,2,4486,278216,2930,12:55:52,0,30/12/99,Err:502,-3708846248
59753,FALSE,10/07/17 11:25,1,10/07/17 11:26,-66650,10/07/17 11:25,Transitime,2,2,504,278261,1508,23:59:47,-1,10/07/17,0,-13
60357,TRUE,10/07/17 11:26,0,10/07/17 11:25,71806,10/07/17 10:59,Transitime,2,2,6968,278214,1008,00:26:13,1,10/07/17,0,1573
60489,FALSE,10/07/17 11:26,0,10/07/17 11:24,118206,10/07/17 11:04,Transitime,2,2,454,278215,2928,00:22:16,2,10/07/17,0,1336
60770,FALSE,10/07/17 11:25,1,10/07/17 11:17,509252,10/07/17 10:51,Transitime,2,2,505,278261,1508,00:34:35,8,10/07/17,0,2075
91585,FALSE,10/07/17 12:14,1,10/07/17 12:15,-59590,10/07/17 12:07,Transitime,2,2,487,278259,2928,00:06:53,-1,10/07/17,0,413
135614,FALSE,,1,10/07/17 13:20,0,10/07/17 13:12,Transitime,2,2,475,278256,2930,10:47:33,0,30/12/99,Err:502,-3708853947
60940,TRUE,10/07/17 11:27,0,10/07/17 11:26,61749,10/07/17 11:12,Transitime,2,2,7469,278214,1008,00:15:03,1,10/07/17,0,903
61337,FALSE,10/07/17 11:28,1,10/07/17 11:25,182703,10/07/17 11:08,Transitime,2,2,508,278261,1508,00:19:19,3,10/07/17,0,1159
61923,FALSE,10/07/17 11:29,1,10/07/17 11:26,185027,10/07/17 11:08,Transitime,2,2,510,278261,1508,00:20:41,3,10/07/17,0,1241
63674,FALSE,10/07/17 11:32,0,10/07/17 11:29,155444,10/07/17 11:08,Transitime,2,2,464,278215,2928,00:23:14,3,10/07/17,0,1394
64118,FALSE,10/07/17 11:31,1,10/07/17 11:32,-79508,10/07/17 11:29,Transitime,2,2,888,278260,2930,00:01:30,-1,10/07/17,0,90
64300,TRUE,10/07/17 11:33,0,10/07/17 11:29,193955,10/07/17 11:16,Transitime,2,2,409,278214,1008,00:16:12,3,10/07/17,0,972
93583,FALSE,10/07/17 12:17,0,10/07/17 12:20,-197475,10/07/17 12:07,Transitime,2,2,442,278213,1508,00:09:46,-3,10/07/17,0,586
93586,FALSE,10/07/17 12:17,0,10/07/17 12:18,-75791,10/07/17 12:03,Transitime,2,2,443,278213,1508,00:14:23,-1,10/07/17,0,863
136603,FALSE,10/07/17 13:36,1,10/07/17 13:34,81357,10/07/17 13:24,Transitime,2,2,532,278257,1508,00:11:16,1,10/07/17,0,676
136605,FALSE,10/07/17 13:36,1,10/07/17 13:37,-59465,10/07/17 13:37,Transitime,2,2,4648,278257,1508,23:59:44,-1,10/07/17,0,-16
64704,FALSE,10/07/17 11:31,1,10/07/17 11:29,154295,10/07/17 11:04,Transitime,2,2,514,278261,1508,00:27:50,3,10/07/17,0,1670
65280,FALSE,10/07/17 11:33,1,10/07/17 11:32,43489,10/07/17 11:12,Transitime,2,2,4499,278261,1508,00:20:48,1,10/07/17,0,1248
65447,TRUE,10/07/17 11:33,0,10/07/17 11:30,158871,10/07/17 11:08,Transitime,2,2,4480,278214,1008,00:24:41,3,10/07/17,0,1481
138399,FALSE,10/07/17 13:40,1,10/07/17 13:41,-36599,10/07/17 13:28,Transitime,2,2,7470,278257,1508,00:11:35,-1,10/07/17,0,695
138400,FALSE,10/07/17 13:40,1,10/07/17 13:41,-72067,10/07/17 13:20,Transitime,2,2,546,278257,1508,00:19:39,-1,10/07/17,0,1179
65570,FALSE,10/07/17 11:34,0,10/07/17 11:33,34229,10/07/17 11:21,Transitime,2,2,6937,278215,2928,00:13:14,1,10/07/17,0,794
66438,FALSE,10/07/17 11:34,1,10/07/17 11:34,-4852,10/07/17 11:33,Transitime,2,2,521,278261,1508,00:00:38,0,10/07/17,0,38
66614,TRUE,10/07/17 11:34,0,10/07/17 11:32,105259,10/07/17 11:21,Transitime,2,2,414,278214,1008,00:13:30,2,10/07/17,0,810
67295,FALSE,10/07/17 11:35,1,10/07/17 11:35,-30047,10/07/17 11:29,Transitime,2,2,473,278260,2930,00:05:35,-1,10/07/17,0,335
142296,FALSE,10/07/17 13:46,0,10/07/17 13:47,-25661,10/07/17 13:45,Transitime,2,2,436,278210,1008,00:01:05,0,10/07/17,0,65
34923,FALSE,,1,10/07/17 10:21,0,10/07/17 10:21,Transitime,2,2,6903,278263,1306,13:38:57,0,30/12/99,Err:502,-3708843663
81153,FALSE,10/07/17 11:58,0,10/07/17 11:56,91473,10/07/17 11:42,Transitime,2,2,460,278214,1008,00:16:02,2,10/07/17,0,962
35101,TRUE,10/07/17 10:37,1,10/07/17 10:36,68632,10/07/17 10:08,Transitime,2,2,478,278262,1008,00:29:30,1,10/07/17,0,1770
81154,FALSE,10/07/17 11:57,0,10/07/17 11:58,-46895,10/07/17 11:38,Transitime,2,2,458,278214,1008,00:19:51,-1,10/07/17,0,1191
35491,FALSE,10/07/17 10:39,1,10/07/17 10:38,51048,10/07/17 10:38,Transitime,2,2,7619,278263,2928,00:01:18,1,10/07/17,0,78
133775,FALSE,,1,10/07/17 13:15,0,10/07/17 13:08,Transitime,2,2,479,278257,1215,10:51:55,0,30/12/99,Err:502,-3708853685
36045,FALSE,10/07/17 10:40,1,10/07/17 10:40,25758,10/07/17 10:38,Transitime,2,2,7611,278263,2928,00:02:20,0,10/07/17,0,140
36832,FALSE,10/07/17 10:41,0,10/07/17 10:40,41049,10/07/17 10:38,Transitime,2,2,7617,278216,2930,00:03:23,1,10/07/17,0,203
36833,FALSE,10/07/17 10:41,0,10/07/17 10:42,-65714,10/07/17 10:42,Transitime,2,2,427,278216,2930,23:59:01,-1,10/07/17,0,-59
47051,FALSE,,1,10/07/17 10:42,0,10/07/17 10:21,Transitime,2,2,498,278263,1306,13:38:57,0,30/12/99,Err:502,-3708843663
36835,FALSE,10/07/17 10:42,0,10/07/17 10:29,766900,10/07/17 10:29,Transitime,2,2,430,278216,2930,00:13:17,13,10/07/17,0,797
47053,FALSE,,1,10/07/17 10:43,0,10/07/17 10:21,Transitime,2,2,514,278262,1008,13:38:57,0,30/12/99,Err:502,-3708843663
47518,TRUE,10/07/17 10:59,0,10/07/17 10:57,95193,10/07/17 10:51,Transitime,2,2,405,278215,2928,00:08:33,2,10/07/17,0,513
37597,FALSE,10/07/17 10:42,0,10/07/17 10:30,751214,10/07/17 10:25,Transitime,2,2,431,278216,2930,00:17:36,13,10/07/17,0,1056
37598,TRUE,10/07/17 10:44,0,10/07/17 10:42,116399,10/07/17 10:12,Transitime,2,2,4481,278216,2930,00:31:22,2,10/07/17,0,1882
48401,TRUE,10/07/17 11:01,0,10/07/17 10:59,80817,10/07/17 10:51,Transitime,2,2,409,278215,2928,00:10:11,1,10/07/17,0,611
48402,TRUE,10/07/17 11:00,0,10/07/17 10:58,107188,10/07/17 10:42,Transitime,2,2,4444,278215,2928,00:17:47,2,10/07/17,0,1067
37726,FALSE,10/07/17 10:44,1,10/07/17 10:40,236069,10/07/17 10:25,Transitime,2,2,4898,278263,2928,00:19:26,4,10/07/17,0,1166
37727,FALSE,10/07/17 10:44,1,10/07/17 10:43,102266,10/07/17 10:42,Transitime,2,2,4898,278263,2928,00:01:57,2,10/07/17,0,117
48806,FALSE,10/07/17 11:00,0,10/07/17 11:00,0,10/07/17 10:59,Transitime,2,2,466,278216,2930,00:00:54,0,10/07/17,0,54
48807,FALSE,10/07/17 10:58,0,10/07/17 10:45,753526,10/07/17 10:16,Transitime,2,2,464,278216,2930,00:41:37,13,10/07/17,0,2497
49533,FALSE,,1,10/07/17 10:48,0,10/07/17 10:29,Transitime,2,2,505,278263,1306,13:30:33,0,30/12/99,Err:502,-3708844167
38302,FALSE,10/07/17 10:45,1,10/07/17 10:42,181178,10/07/17 10:29,Transitime,2,2,4504,278263,2928,00:15:36,3,10/07/17,0,936
38303,FALSE,10/07/17 10:45,1,10/07/17 10:43,122164,10/07/17 10:33,Transitime,2,2,4504,278263,2928,00:11:28,2,10/07/17,0,688
38304,FALSE,10/07/17 10:45,1,10/07/17 10:43,67713,10/07/17 10:42,Transitime,2,2,4504,278263,2928,00:02:12,1,10/07/17,0,132
50937,FALSE,10/07/17 11:05,0,10/07/17 11:05,-3920,10/07/17 10:59,Transitime,2,2,7620,278215,2928,00:05:20,0,10/07/17,0,320
50938,TRUE,10/07/17 11:05,0,10/07/17 11:04,84063,10/07/17 10:51,Transitime,2,2,418,278215,2928,00:14:58,1,10/07/17,0,898
38743,TRUE,10/07/17 10:44,0,10/07/17 10:42,125409,10/07/17 10:12,Transitime,2,2,433,278216,2930,00:31:59,2,10/07/17,0,1919
38744,FALSE,10/07/17 10:45,0,10/07/17 10:32,772916,10/07/17 10:29,Transitime,2,2,436,278216,2930,00:15:43,13,10/07/17,0,943
39331,FALSE,,1,10/07/17 10:30,0,10/07/17 10:16,Transitime,2,2,491,278262,1008,13:43:08,0,30/12/99,Err:502,-3708843412
39332,FALSE,,1,10/07/17 10:28,0,10/07/17 10:21,Transitime,2,2,475,278263,1306,13:38:57,0,30/12/99,Err:502,-3708843663
39333,FALSE,,1,10/07/17 10:30,0,10/07/17 10:25,Transitime,2,2,475,278263,1306,13:34:38,0,30/12/99,Err:502,-3708843922
39334,FALSE,,1,10/07/17 10:30,0,10/07/17 10:29,Transitime,2,2,475,278263,1306,13:30:33,0,30/12/99,Err:502,-3708844167
39335,FALSE,,1,10/07/17 10:29,0,10/07/17 10:16,Transitime,2,2,4496,278262,1008,13:43:08,0,30/12/99,Err:502,-3708843412
39336,FALSE,,1,10/07/17 10:29,0,10/07/17 10:21,Transitime,2,2,476,278263,1306,13:38:57,0,30/12/99,Err:502,-3708843663
