id,affectedbywaitstop,arrivaldeparturetime,directionid,predictedtime,predictionaccuracymsecs,predictionreadtime,predictionsource,routeid,routeshortname,stopid,tripid,vehicleid,horizon,error,date,Color indicator,horizon seconds
65322,FALSE,10/07/17 11:33,1,10/07/17 11:33,19202,10/07/17 11:29,Transitime,2,2,518,278261,1508,00:03:39,0,10/07/17,0,219
65324,FALSE,10/07/17 11:33,1,10/07/17 11:33,-10898,10/07/17 11:33,Transitime,2,2,4499,278261,1508,23:59:49,0,10/07/17,0,-11
60823,FALSE,10/07/17 11:26,1,10/07/17 11:25,49224,10/07/17 11:12,Transitime,2,2,506,278261,1508,00:13:42,1,10/07/17,0,822
60824,FALSE,10/07/17 11:26,1,10/07/17 11:26,21644,10/07/17 11:16,Transitime,2,2,506,278261,1508,00:09:41,0,10/07/17,0,581
179509,FALSE,,0,11/07/17 11:14,0,11/07/17 11:01,Transitime,2,2,5887,278216,1008,12:58:28,0,30/12/99,Err:502,-3708932492
61121,FALSE,10/07/17 11:27,0,10/07/17 11:27,131,10/07/17 11:25,Transitime,2,2,456,278215,2928,00:01:49,0,10/07/17,0,109
69218,FALSE,10/07/17 11:38,0,10/07/17 11:37,36244,10/07/17 11:29,Transitime,2,2,420,278214,1008,00:08:35,1,10/07/17,0,515
70495,FALSE,10/07/17 11:38,1,10/07/17 11:39,-28571,10/07/17 11:21,Transitime,2,2,528,278261,1508,00:17:51,0,10/07/17,0,1071
70496,FALSE,10/07/17 11:39,1,10/07/17 11:40,-78940,10/07/17 11:25,Transitime,2,2,529,278261,1508,00:13:53,-1,10/07/17,0,833
61266,FALSE,10/07/17 11:28,1,10/07/17 11:13,932368,10/07/17 11:12,Transitime,2,2,6903,278260,2930,00:15:42,16,10/07/17,0,942
61267,TRUE,10/07/17 11:27,1,10/07/17 11:26,44786,10/07/17 11:00,Transitime,2,2,6902,278260,2930,00:27:08,1,10/07/17,0,1628
61268,TRUE,10/07/17 11:27,1,10/07/17 11:26,44786,10/07/17 11:08,Transitime,2,2,6902,278260,2930,00:18:49,1,10/07/17,0,1129
61391,FALSE,10/07/17 11:28,1,10/07/17 11:15,770938,10/07/17 10:47,Transitime,2,2,509,278261,1508,00:40:44,13,10/07/17,0,2444
61392,FALSE,10/07/17 11:28,1,10/07/17 11:19,522048,10/07/17 10:52,Transitime,2,2,509,278261,1508,00:36:37,9,10/07/17,0,2197
70497,FALSE,10/07/17 11:39,1,10/07/17 11:39,-8881,10/07/17 11:33,Transitime,2,2,529,278261,1508,00:05:37,0,10/07/17,0,337
61394,FALSE,10/07/17 11:28,1,10/07/17 11:26,125851,10/07/17 11:04,Transitime,2,2,508,278261,1508,00:23:29,2,10/07/17,0,1409
70498,FALSE,10/07/17 11:40,1,10/07/17 11:40,-3744,10/07/17 11:16,Transitime,2,2,7619,278261,1508,00:23:13,0,10/07/17,0,1393
61699,FALSE,10/07/17 11:29,0,10/07/17 11:29,13852,10/07/17 11:12,Transitime,2,2,460,278215,2928,00:16:49,0,10/07/17,0,1009
70499,FALSE,10/07/17 11:40,1,10/07/17 11:40,7583,10/07/17 11:12,Transitime,2,2,532,278261,1508,00:27:44,0,10/07/17,0,1664
70500,FALSE,10/07/17 11:40,1,10/07/17 11:41,-27501,10/07/17 11:29,Transitime,2,2,532,278261,1508,00:10:54,0,10/07/17,0,654
61983,FALSE,10/07/17 11:29,1,10/07/17 11:20,524747,10/07/17 10:52,Transitime,2,2,510,278261,1508,00:37:26,9,10/07/17,0,2246
61984,FALSE,10/07/17 11:29,1,10/07/17 11:29,20204,10/07/17 11:16,Transitime,2,2,510,278261,1508,00:12:35,0,10/07/17,0,755
63005,FALSE,10/07/17 11:30,1,10/07/17 11:15,915116,10/07/17 11:12,Transitime,2,2,887,278260,2930,00:17:34,15,10/07/17,0,1054
70501,FALSE,10/07/17 11:41,1,10/07/17 11:42,-101168,10/07/17 11:21,Transitime,2,2,7611,278261,1508,00:20:00,-2,10/07/17,0,1200
63434,FALSE,10/07/17 11:31,0,10/07/17 11:30,47054,10/07/17 11:12,Transitime,2,2,461,278215,2928,00:18:08,1,10/07/17,0,1088
70502,FALSE,10/07/17 11:41,1,10/07/17 11:41,-42671,10/07/17 11:29,Transitime,2,2,7611,278261,1508,00:11:21,-1,10/07/17,0,681
183065,FALSE,11/07/17 11:37,1,11/07/17 11:37,3776,11/07/17 11:35,Transitime,2,2,7611,278261,1017,00:02:07,0,11/07/17,100,127
72654,TRUE,10/07/17 11:44,0,10/07/17 11:42,122256,10/07/17 11:21,Transitime,2,2,433,278214,1008,00:23:48,2,10/07/17,0,1428
184413,FALSE,11/07/17 11:38,1,11/07/17 11:39,-87953,11/07/17 11:26,Transitime,2,2,478,278260,1008,00:11:24,-1,11/07/17,100,684
185273,FALSE,11/07/17 11:41,0,11/07/17 11:41,1106,11/07/17 11:30,Transitime,2,2,424,278214,1508,00:10:06,0,11/07/17,100,606
187214,FALSE,11/07/17 11:44,0,11/07/17 11:47,-193355,11/07/17 11:35,Transitime,2,2,471,278215,2603,00:09:08,-3,11/07/17,100,548
75030,FALSE,10/07/17 11:47,0,10/07/17 11:42,265805,10/07/17 11:25,Transitime,2,2,937,278215,2928,00:21:47,4,10/07/17,0,1307
77896,TRUE,10/07/17 11:51,0,10/07/17 11:50,53051,10/07/17 11:21,Transitime,2,2,447,278214,1008,00:30:00,1,10/07/17,0,1800
79877,FALSE,10/07/17 11:55,0,10/07/17 11:53,103964,10/07/17 11:42,Transitime,2,2,454,278214,1008,00:13:17,2,10/07/17,0,797
282609,FALSE,12/07/17 11:25,0,12/07/17 11:26,-86799,12/07/17 11:15,Transitime,2,2,460,278215,1017,00:09:27,-1,12/07/17,200,567
85564,TRUE,10/07/17 12:02,0,10/07/17 12:02,51613,10/07/17 11:46,Transitime,2,2,414,278213,1508,00:16:23,1,10/07/17,0,983
86516,FALSE,10/07/17 12:05,0,10/07/17 12:05,37632,10/07/17 12:03,Transitime,2,2,470,278214,1008,00:02:37,1,10/07/17,0,157
189598,FALSE,11/07/17 11:49,0,11/07/17 11:52,-156821,11/07/17 11:35,Transitime,2,2,931,278215,2603,00:13:50,-3,11/07/17,100,830
87780,FALSE,10/07/17 12:07,1,10/07/17 12:07,22680,10/07/17 12:03,Transitime,2,2,528,278260,2930,00:04:33,0,10/07/17,0,273
87781,FALSE,10/07/17 12:06,1,10/07/17 12:05,82710,10/07/17 11:38,Transitime,2,2,7852,278260,2930,00:28:54,1,10/07/17,0,1734
88929,FALSE,10/07/17 12:09,0,10/07/17 12:07,120514,10/07/17 11:42,Transitime,2,2,931,278214,1008,00:27:19,2,10/07/17,0,1639
89490,FALSE,10/07/17 12:10,0,10/07/17 12:08,116429,10/07/17 11:42,Transitime,2,2,4488,278214,1008,00:27:55,2,10/07/17,0,1675
89492,FALSE,10/07/17 12:10,0,10/07/17 12:10,38308,10/07/17 12:07,Transitime,2,2,935,278214,1008,00:03:25,1,10/07/17,0,205
111282,TRUE,10/07/17 12:51,0,10/07/17 12:51,-1445,10/07/17 12:23,Transitime,2,2,448,278212,2930,00:27:35,0,10/07/17,0,1655
112846,FALSE,10/07/17 12:54,0,10/07/17 12:57,-208117,10/07/17 12:36,Transitime,2,2,453,278212,2930,00:17:12,-3,10/07/17,0,1032
114553,FALSE,10/07/17 12:56,0,10/07/17 12:55,49266,10/07/17 12:50,Transitime,2,2,456,278212,2930,00:06:19,1,10/07/17,0,379
91298,FALSE,10/07/17 12:13,1,10/07/17 12:01,666742,10/07/17 11:54,Transitime,2,2,482,278259,2928,00:18:03,11,10/07/17,0,1083
91618,FALSE,10/07/17 12:14,1,10/07/17 12:14,-15866,10/07/17 12:11,Transitime,2,2,487,278259,2928,00:02:41,0,10/07/17,0,161
92608,FALSE,10/07/17 12:14,1,10/07/17 12:11,184911,10/07/17 11:46,Transitime,2,2,7470,278260,2930,00:28:26,3,10/07/17,0,1706
115279,FALSE,10/07/17 12:59,1,10/07/17 12:44,863014,10/07/17 12:15,Transitime,2,2,514,278258,1008,00:43:39,14,10/07/17,0,2619
115693,FALSE,10/07/17 12:58,0,10/07/17 12:59,-62638,10/07/17 12:45,Transitime,2,2,462,278212,2930,00:12:52,-1,10/07/17,0,772
93382,FALSE,10/07/17 12:15,1,10/07/17 12:07,509279,10/07/17 11:50,Transitime,2,2,6935,278259,2928,00:25:22,8,10/07/17,0,1522
115695,FALSE,10/07/17 12:59,0,10/07/17 13:00,-22944,10/07/17 12:50,Transitime,2,2,6936,278212,2930,00:09:28,0,10/07/17,0,568
116727,FALSE,10/07/17 13:01,1,10/07/17 12:47,848942,10/07/17 12:19,Transitime,2,2,4499,278258,1008,00:41:23,14,10/07/17,0,2483
189599,FALSE,11/07/17 11:48,0,11/07/17 11:48,-13862,11/07/17 11:26,Transitime,2,2,4486,278215,2603,00:21:21,0,11/07/17,100,1281
190131,FALSE,11/07/17 11:49,0,11/07/17 11:50,-32968,11/07/17 11:26,Transitime,2,2,4488,278215,2603,00:22:42,-1,11/07/17,100,1362
95366,FALSE,10/07/17 12:21,1,10/07/17 12:10,679276,10/07/17 11:50,Transitime,2,2,498,278259,2928,00:31:15,11,10/07/17,0,1875
95930,FALSE,10/07/17 12:24,0,10/07/17 12:28,-246177,10/07/17 12:07,Transitime,2,2,458,278213,1508,00:16:59,-4,10/07/17,0,1019
96062,FALSE,10/07/17 12:25,1,10/07/17 12:26,-109790,10/07/17 12:03,Transitime,2,2,505,278259,2928,00:21:55,-2,10/07/17,0,1315
190132,FALSE,11/07/17 11:49,0,11/07/17 11:50,-22497,11/07/17 11:44,Transitime,2,2,935,278215,2603,00:05:17,0,11/07/17,100,317
96613,FALSE,10/07/17 12:27,0,10/07/17 12:28,-107040,10/07/17 12:19,Transitime,2,2,6936,278213,1508,00:07:20,-2,10/07/17,0,440
96614,FALSE,10/07/17 12:26,0,10/07/17 12:28,-82749,10/07/17 12:19,Transitime,2,2,464,278213,1508,00:06:56,-1,10/07/17,0,416
97302,FALSE,10/07/17 12:27,1,10/07/17 12:29,-130662,10/07/17 12:15,Transitime,2,2,514,278259,2928,00:11:53,-2,10/07/17,0,713
119164,FALSE,10/07/17 13:04,0,10/07/17 13:06,-143177,10/07/17 12:45,Transitime,2,2,4027,278212,2930,00:18:26,-2,10/07/17,0,1106
98595,FALSE,10/07/17 12:27,1,10/07/17 12:30,-169238,10/07/17 12:15,Transitime,2,2,517,278259,2928,00:12:17,-3,10/07/17,0,737
99039,TRUE,10/07/17 12:31,1,10/07/17 12:29,145180,10/07/17 12:11,Transitime,2,2,886,278258,1008,00:20:22,2,10/07/17,0,1222
100288,FALSE,10/07/17 12:31,1,10/07/17 12:32,-59673,10/07/17 12:19,Transitime,2,2,522,278259,2928,00:12:04,-1,10/07/17,0,724
282610,FALSE,12/07/17 11:26,0,12/07/17 11:28,-150677,12/07/17 11:07,Transitime,2,2,462,278215,1017,00:19:05,-3,12/07/17,200,1145
287104,FALSE,,1,12/07/17 11:14,0,12/07/17 11:02,Transitime,2,2,4496,278261,1003,12:57:21,0,30/12/99,Err:502,-3709018959
107676,FALSE,10/07/17 12:43,1,10/07/17 12:44,-19894,10/07/17 12:15,Transitime,2,2,546,278259,2928,00:28:17,0,10/07/17,0,1697
107678,FALSE,10/07/17 12:43,1,10/07/17 12:43,29380,10/07/17 12:32,Transitime,2,2,546,278259,2928,00:11:03,0,10/07/17,0,663
103458,TRUE,10/07/17 12:35,0,10/07/17 12:32,169401,10/07/17 12:03,Transitime,2,2,414,278212,2930,00:32:28,3,10/07/17,0,1948
103459,TRUE,10/07/17 12:36,0,10/07/17 12:33,216119,10/07/17 12:11,Transitime,2,2,7620,278212,2930,00:25:23,4,10/07/17,0,1523
103460,FALSE,10/07/17 12:36,0,10/07/17 12:37,-18037,10/07/17 12:36,Transitime,2,2,7620,278212,2930,23:59:53,0,10/07/17,0,-7
107679,FALSE,10/07/17 12:43,1,10/07/17 12:44,-30142,10/07/17 12:36,Transitime,2,2,4504,278259,2928,00:06:43,-1,10/07/17,0,403
104022,TRUE,10/07/17 12:39,0,10/07/17 12:36,130957,10/07/17 12:15,Transitime,2,2,422,278212,2930,00:23:20,2,10/07/17,0,1400
109379,FALSE,10/07/17 12:47,0,10/07/17 12:49,-153147,10/07/17 12:28,Transitime,2,2,441,278212,2930,00:18:49,-3,10/07/17,0,1129
104462,FALSE,10/07/17 12:37,1,10/07/17 12:23,833792,10/07/17 12:15,Transitime,2,2,476,278258,1008,00:22:05,14,10/07/17,0,1325
109380,FALSE,10/07/17 12:47,0,10/07/17 12:51,-244565,10/07/17 12:41,Transitime,2,2,441,278212,2930,00:06:07,-4,10/07/17,0,367
111552,FALSE,10/07/17 12:52,0,10/07/17 12:53,-54595,10/07/17 12:50,Transitime,2,2,452,278212,2930,00:02:36,-1,10/07/17,0,156
180368,TRUE,11/07/17 11:30,1,11/07/17 11:28,62503,11/07/17 11:01,Transitime,2,2,886,278260,1008,00:28:29,1,11/07/17,100,1709
180369,FALSE,11/07/17 11:30,1,11/07/17 11:30,-16613,11/07/17 11:26,Transitime,2,2,886,278260,1008,00:03:11,0,11/07/17,100,191
277136,FALSE,12/07/17 11:09,0,12/07/17 11:10,-64827,12/07/17 11:07,Transitime,2,2,4017,278215,1017,00:02:07,-1,12/07/17,200,127
413352,FALSE,13/07/17 13:41,1,13/07/17 13:35,320559,13/07/17 13:12,Transitime,2,2,538,278257,1522,00:28:55,5,13/07/17,300,1735
413354,FALSE,13/07/17 13:42,1,13/07/17 13:33,551501,13/07/17 13:07,Transitime,2,2,4504,278257,1522,00:34:56,9,13/07/17,300,2096
114554,FALSE,10/07/17 12:57,0,10/07/17 12:59,-161322,10/07/17 12:41,Transitime,2,2,458,278212,2930,00:16:00,-3,10/07/17,0,960
115280,FALSE,10/07/17 12:59,1,10/07/17 13:00,-79297,10/07/17 12:32,Transitime,2,2,514,278258,1008,00:26:26,-1,10/07/17,0,1586
115281,FALSE,10/07/17 12:59,1,10/07/17 12:58,58819,10/07/17 12:50,Transitime,2,2,514,278258,1008,00:09:03,1,10/07/17,0,543
287106,FALSE,,1,12/07/17 11:14,0,12/07/17 11:11,Transitime,2,2,479,278261,1003,12:48:15,0,30/12/99,Err:502,-3709019505
117289,FALSE,,1,10/07/17 12:44,0,10/07/17 12:23,Transitime,2,2,4898,278259,2928,11:36:01,0,30/12/99,Err:502,-3708851039
117626,TRUE,10/07/17 13:01,0,10/07/17 12:58,144943,10/07/17 12:36,Transitime,2,2,4444,278211,2928,00:24:17,2,10/07/17,0,1457
117729,FALSE,10/07/17 13:02,0,10/07/17 13:05,-187986,10/07/17 12:41,Transitime,2,2,468,278212,2930,00:20:54,-3,10/07/17,0,1254
117731,FALSE,10/07/17 13:02,0,10/07/17 13:06,-208461,10/07/17 12:41,Transitime,2,2,469,278212,2930,00:21:25,-3,10/07/17,0,1285
117881,TRUE,10/07/17 13:01,1,10/07/17 12:59,139085,10/07/17 12:55,Transitime,2,2,887,278257,1508,00:06:28,2,10/07/17,0,388
117882,TRUE,10/07/17 13:02,1,10/07/17 13:01,85573,10/07/17 12:32,Transitime,2,2,889,278257,1508,00:30:04,1,10/07/17,0,1804
117996,FALSE,10/07/17 13:02,1,10/07/17 13:01,52187,10/07/17 12:50,Transitime,2,2,522,278258,1008,00:12:23,1,10/07/17,0,743
290582,FALSE,,1,12/07/17 11:19,0,12/07/17 11:07,Transitime,2,2,497,278261,1003,12:52:57,0,30/12/99,Err:502,-3709019223
120417,TRUE,10/07/17 13:06,0,10/07/17 13:05,71793,10/07/17 12:55,Transitime,2,2,7616,278211,2928,00:11:36,1,10/07/17,0,696
121081,FALSE,10/07/17 13:07,1,10/07/17 13:06,57339,10/07/17 12:59,Transitime,2,2,529,278258,1008,00:07:54,1,10/07/17,0,474
123652,FALSE,10/07/17 13:11,1,10/07/17 13:08,178202,10/07/17 13:08,Transitime,2,2,482,278257,1508,00:03:00,3,10/07/17,0,180
187349,FALSE,11/07/17 11:42,1,11/07/17 11:40,116966,11/07/17 11:26,Transitime,2,2,482,278260,1008,00:15:46,2,11/07/17,100,946
290586,FALSE,,1,12/07/17 11:18,0,12/07/17 11:15,Transitime,2,2,888,278261,1008,12:44:05,0,30/12/99,Err:502,-3709019755
123931,FALSE,10/07/17 13:12,0,10/07/17 13:12,-48731,10/07/17 13:03,Transitime,2,2,4017,278211,2928,00:08:05,-1,10/07/17,0,485
190133,FALSE,11/07/17 11:51,0,11/07/17 11:56,-316756,11/07/17 11:39,Transitime,2,2,5887,278215,2603,00:11:19,-5,11/07/17,100,679
190277,FALSE,11/07/17 11:48,1,11/07/17 11:49,-20641,11/07/17 11:30,Transitime,2,2,497,278260,1008,00:18:00,0,11/07/17,100,1080
190279,FALSE,11/07/17 11:50,1,11/07/17 11:53,-159266,11/07/17 11:44,Transitime,2,2,500,278260,1008,00:06:08,-3,11/07/17,100,368
126027,FALSE,,1,10/07/17 12:58,0,10/07/17 12:55,Transitime,2,2,887,278257,1215,11:04:39,0,30/12/99,Err:502,-3708852921
126178,TRUE,10/07/17 13:16,0,10/07/17 13:15,82477,10/07/17 12:45,Transitime,2,2,436,278211,2928,00:30:46,1,10/07/17,0,1846
126198,FALSE,10/07/17 13:16,0,10/07/17 13:17,-93767,10/07/17 13:03,Transitime,2,2,436,278211,2928,00:12:28,-2,10/07/17,0,748
126199,FALSE,10/07/17 13:16,0,10/07/17 13:16,-15611,10/07/17 13:16,Transitime,2,2,436,278211,2928,23:59:56,0,10/07/17,0,-4
126200,TRUE,10/07/17 13:15,0,10/07/17 13:14,90959,10/07/17 12:55,Transitime,2,2,435,278211,2928,00:20:31,2,10/07/17,0,1231
126813,TRUE,10/07/17 13:16,1,10/07/17 13:15,49514,10/07/17 12:59,Transitime,2,2,6925,278257,1508,00:17:00,1,10/07/17,0,1020
127093,FALSE,10/07/17 13:17,0,10/07/17 13:17,23211,10/07/17 13:08,Transitime,2,2,439,278211,2928,00:09:25,0,10/07/17,0,565
127094,FALSE,10/07/17 13:17,0,10/07/17 13:19,-95864,10/07/17 13:12,Transitime,2,2,439,278211,2928,00:05:03,-2,10/07/17,0,303
127095,FALSE,10/07/17 13:17,0,10/07/17 13:18,-56316,10/07/17 13:16,Transitime,2,2,439,278211,2928,00:01:02,-1,10/07/17,0,62
191187,FALSE,11/07/17 11:51,1,11/07/17 11:50,24607,11/07/17 11:39,Transitime,2,2,501,278260,1008,00:11:24,0,11/07/17,100,684
127546,FALSE,10/07/17 13:17,0,10/07/17 13:18,-76718,10/07/17 13:16,Transitime,2,2,440,278211,2928,00:01:10,-1,10/07/17,0,70
191188,FALSE,11/07/17 11:53,1,11/07/17 11:52,63724,11/07/17 11:48,Transitime,2,2,503,278260,1008,00:04:25,1,11/07/17,100,265
290588,FALSE,,1,12/07/17 11:22,0,12/07/17 11:15,Transitime,2,2,491,278261,1003,12:44:05,0,30/12/99,Err:502,-3709019755
413356,FALSE,13/07/17 13:42,1,13/07/17 13:37,336210,13/07/17 13:16,Transitime,2,2,546,278257,1522,00:26:23,6,13/07/17,300,1583
127702,TRUE,10/07/17 13:17,1,10/07/17 13:16,80813,10/07/17 12:50,Transitime,2,2,495,278257,1508,00:27:38,1,10/07/17,0,1658
127703,TRUE,10/07/17 13:18,1,10/07/17 13:17,74996,10/07/17 12:59,Transitime,2,2,496,278257,1508,00:18:41,1,10/07/17,0,1121
127704,FALSE,10/07/17 13:18,1,10/07/17 13:19,-91151,10/07/17 13:03,Transitime,2,2,496,278257,1508,00:14:25,-2,10/07/17,0,865
127847,FALSE,,1,10/07/17 13:05,0,10/07/17 12:45,Transitime,2,2,505,278258,1306,11:14:23,0,30/12/99,Err:502,-3708852337
127848,FALSE,,1,10/07/17 13:04,0,10/07/17 12:41,Transitime,2,2,504,278258,1306,11:18:46,0,30/12/99,Err:502,-3708852074
127849,FALSE,,1,10/07/17 13:04,0,10/07/17 12:55,Transitime,2,2,475,278257,1215,11:04:39,0,30/12/99,Err:502,-3708852921
127850,FALSE,,1,10/07/17 13:03,0,10/07/17 12:45,Transitime,2,2,501,278258,1306,11:14:23,0,30/12/99,Err:502,-3708852337
127851,FALSE,,1,10/07/17 13:03,0,10/07/17 12:50,Transitime,2,2,501,278258,1306,11:09:43,0,30/12/99,Err:502,-3708852617
195878,FALSE,11/07/17 12:00,1,11/07/17 11:55,276435,11/07/17 11:35,Transitime,2,2,512,278260,1008,00:24:58,5,11/07/17,100,1498
195879,FALSE,11/07/17 12:00,1,11/07/17 11:56,271323,11/07/17 11:39,Transitime,2,2,512,278260,1008,00:20:34,5,11/07/17,100,1234
128148,FALSE,10/07/17 13:20,0,10/07/17 13:23,-165559,10/07/17 12:59,Transitime,2,2,446,278211,2928,00:21:00,-3,10/07/17,0,1260
128149,FALSE,10/07/17 13:20,0,10/07/17 13:24,-191846,10/07/17 12:59,Transitime,2,2,447,278211,2928,00:21:13,-3,10/07/17,0,1273
128428,FALSE,10/07/17 13:18,1,10/07/17 13:17,81027,10/07/17 13:16,Transitime,2,2,498,278257,1508,00:02:21,1,10/07/17,0,141
128429,FALSE,10/07/17 13:19,1,10/07/17 13:17,104636,10/07/17 13:08,Transitime,2,2,500,278257,1508,00:11:08,2,10/07/17,0,668
128430,TRUE,10/07/17 13:19,1,10/07/17 13:19,4982,10/07/17 12:50,Transitime,2,2,501,278257,1508,00:29:08,0,10/07/17,0,1748
128431,TRUE,10/07/17 13:19,1,10/07/17 13:19,4982,10/07/17 12:55,Transitime,2,2,501,278257,1508,00:24:04,0,10/07/17,0,1444
128432,FALSE,10/07/17 13:19,1,10/07/17 13:21,-93467,10/07/17 13:20,Transitime,2,2,503,278257,1508,23:59:17,-2,10/07/17,0,-43
128433,TRUE,10/07/17 13:20,1,10/07/17 13:21,-52368,10/07/17 12:55,Transitime,2,2,504,278257,1508,00:24:50,-1,10/07/17,0,1490
128434,FALSE,10/07/17 13:20,1,10/07/17 13:23,-218515,10/07/17 13:03,Transitime,2,2,504,278257,1508,00:16:15,-4,10/07/17,0,975
418564,TRUE,,0,13/07/17 13:38,0,13/07/17 13:12,Transitime,2,2,440,278210,2403,10:47:54,0,30/12/99,Err:502,-3709113126
128435,FALSE,10/07/17 13:20,1,10/07/17 13:20,-21423,10/07/17 13:16,Transitime,2,2,504,278257,1508,00:03:43,0,10/07/17,0,223
180387,TRUE,11/07/17 11:31,1,11/07/17 11:30,61454,11/07/17 11:01,Transitime,2,2,888,278260,1008,00:29:57,1,11/07/17,100,1797
183639,FALSE,11/07/17 11:38,1,11/07/17 11:37,32876,11/07/17 11:30,Transitime,2,2,4648,278261,1017,00:07:13,1,11/07/17,100,433
128439,FALSE,10/07/17 13:20,1,10/07/17 13:20,11652,10/07/17 13:08,Transitime,2,2,505,278257,1508,00:12:22,0,10/07/17,0,742
128440,FALSE,10/07/17 13:21,1,10/07/17 13:24,-198717,10/07/17 13:12,Transitime,2,2,507,278257,1508,00:08:40,-3,10/07/17,0,520
184545,FALSE,11/07/17 11:40,1,11/07/17 11:37,222430,11/07/17 11:14,Transitime,2,2,4898,278261,1017,00:26:39,4,11/07/17,100,1599
128577,FALSE,10/07/17 13:21,0,10/07/17 13:23,-78412,10/07/17 13:08,Transitime,2,2,4482,278211,2928,00:13:38,-1,10/07/17,0,818
186126,FALSE,11/07/17 11:41,1,11/07/17 11:40,16729,11/07/17 11:30,Transitime,2,2,480,278260,1008,00:10:07,0,11/07/17,100,607
128858,FALSE,10/07/17 13:22,1,10/07/17 13:27,-318840,10/07/17 13:03,Transitime,2,2,510,278257,1508,00:18:30,-5,10/07/17,0,1110
129427,FALSE,,1,10/07/17 13:06,0,10/07/17 12:41,Transitime,2,2,507,278258,1306,11:18:46,0,30/12/99,Err:502,-3708852074
129428,FALSE,,1,10/07/17 13:06,0,10/07/17 12:45,Transitime,2,2,507,278258,1306,11:14:23,0,30/12/99,Err:502,-3708852337
129429,FALSE,,1,10/07/17 13:08,0,10/07/17 12:45,Transitime,2,2,510,278258,1306,11:14:23,0,30/12/99,Err:502,-3708852337
187355,FALSE,11/07/17 11:43,1,11/07/17 11:41,110067,11/07/17 11:30,Transitime,2,2,487,278260,1008,00:12:51,2,11/07/17,100,771
129985,FALSE,10/07/17 13:24,0,10/07/17 13:25,-76240,10/07/17 13:08,Transitime,2,2,454,278211,2928,00:16:08,-1,10/07/17,0,968
130917,FALSE,10/07/17 13:27,0,10/07/17 13:29,-127895,10/07/17 13:03,Transitime,2,2,456,278211,2928,00:23:11,-2,10/07/17,0,1391
189621,FALSE,11/07/17 11:49,0,11/07/17 11:49,-21287,11/07/17 11:48,Transitime,2,2,4487,278215,2603,00:00:08,0,11/07/17,100,8
131224,TRUE,10/07/17 13:27,0,10/07/17 13:25,133282,10/07/17 12:59,Transitime,2,2,6968,278210,1008,00:27:34,2,10/07/17,0,1654
277434,TRUE,12/07/17 11:10,0,12/07/17 11:13,-180374,12/07/17 10:46,Transitime,2,2,427,278215,1017,00:24:10,-3,12/07/17,200,1450
131469,FALSE,10/07/17 13:28,1,10/07/17 13:29,-61708,10/07/17 13:12,Transitime,2,2,517,278257,1508,00:15:36,-1,10/07/17,0,936
131481,FALSE,,1,10/07/17 13:10,0,10/07/17 12:50,Transitime,2,2,495,278257,1215,11:09:43,0,30/12/99,Err:502,-3708852617
131482,FALSE,,1,10/07/17 13:10,0,10/07/17 12:50,Transitime,2,2,514,278258,1306,11:09:43,0,30/12/99,Err:502,-3708852617
131483,FALSE,,1,10/07/17 13:10,0,10/07/17 13:03,Transitime,2,2,473,278257,1215,10:56:04,0,30/12/99,Err:502,-3708853436
131484,FALSE,,1,10/07/17 13:13,0,10/07/17 13:12,Transitime,2,2,6903,278256,2930,10:47:33,0,30/12/99,Err:502,-3708853947
131485,FALSE,,1,10/07/17 13:13,0,10/07/17 12:50,Transitime,2,2,501,278257,1215,11:09:43,0,30/12/99,Err:502,-3708852617
277435,TRUE,12/07/17 11:10,0,12/07/17 11:19,-531045,12/07/17 10:54,Transitime,2,2,427,278215,1017,00:15:55,-9,12/07/17,200,955
413353,FALSE,13/07/17 13:42,1,13/07/17 13:36,332051,13/07/17 13:33,Transitime,2,2,541,278257,1522,00:08:16,6,13/07/17,300,496
282928,FALSE,12/07/17 11:25,1,12/07/17 11:26,-93965,12/07/17 11:15,Transitime,2,2,512,278261,2911,00:09:17,-2,12/07/17,200,557
132075,TRUE,10/07/17 13:29,0,10/07/17 13:26,155654,10/07/17 13:08,Transitime,2,2,7469,278210,1008,00:21:08,3,10/07/17,0,1268
132076,TRUE,10/07/17 13:29,0,10/07/17 13:26,155654,10/07/17 13:12,Transitime,2,2,7469,278210,1008,00:16:46,3,10/07/17,0,1006
132077,TRUE,10/07/17 13:29,0,10/07/17 13:26,155654,10/07/17 13:20,Transitime,2,2,7469,278210,1008,00:08:38,3,10/07/17,0,518
132743,FALSE,10/07/17 13:29,1,10/07/17 13:31,-104354,10/07/17 13:03,Transitime,2,2,518,278257,1508,00:25:35,-2,10/07/17,0,1535
132744,FALSE,10/07/17 13:29,1,10/07/17 13:30,-27981,10/07/17 13:20,Transitime,2,2,4499,278257,1508,00:09:03,0,10/07/17,0,543
192462,TRUE,11/07/17 11:56,0,11/07/17 11:55,104813,11/07/17 11:35,Transitime,2,2,6968,278213,1017,00:21:10,2,11/07/17,100,1270
133939,FALSE,,1,10/07/17 13:17,0,10/07/17 13:08,Transitime,2,2,482,278257,1215,10:51:55,0,30/12/99,Err:502,-3708853685
133940,FALSE,,1,10/07/17 13:17,0,10/07/17 12:59,Transitime,2,2,491,278257,1215,11:00:20,0,30/12/99,Err:502,-3708853180
133941,FALSE,,1,10/07/17 13:15,0,10/07/17 12:59,Transitime,2,2,487,278257,1215,11:00:20,0,30/12/99,Err:502,-3708853180
